Semester,Year,Area,Course #,Course Title,Time,Location,Credits,Enroll Limits,Instructors,Section #,Waitlist,Curriculum Category,Notes,Delivery Mode
FA,2014,SCI,SCI 2299,Special Topics in Biology: Emerging Technologies in Cancer Research and Treatment,T 10:50-12:30p; F 9:50- 12:30p,AC417 AC406,4,12.0,Pratt,01,,,"see registration booklet for prerequisite info and how this might fulfill the Olin Intro Biology
requirement",
FA,2014,,OIE 1000,Olin Introductory Experience,R 3:20-5:00p,MH120,1,90.0,Tatar,01,,,,
FA,2014,,OIP 1000,The Olin Internship Practicum,,,1,,Phelps,01,,,See PGP to enroll,
SP,2021,AHS,AHSE0112,AHSE0112: The Olin Conductorless Orchestra: Building a Community of Practice,R 6:30-8:00pm,,1,30.0,"Dabby, Diana",01,yes,AHS,,Fully Remote
SP,2021,AHS,AHSE2112,AHSE2112: Six Books that Changed the World,TR 2-3:30pm,,2,75.0,"Martello, Rob",01,yes,AHS,Session I; 2 credits,Fully Remote
SP,2021,AHS,AHSE2114,AHSE2114: Science Fiction and Historical Context,TR 2-3:30pm,,2,75.0,"Martello, Rob",01,yes,AHS,Session II; 2 credits,Fully Remote
SP,2021,AHS,AHSE2199,"AHSE2199: Special Topics in Arts, Humanities and Social Science: Change the World: Personal Values, Global Impacts, and Making an Olin GCSP",MW 10-11:30am,,4,75.0,"Wood, Alison",01,yes,AHS Elective,Experimental Grading,Fully Remote
SP,2021,AHS,AHSE2199A,"AHSE2199A: Special Topics in Arts, Humanities and Social Science: Contemplating Science",TR 12-1:30pm,,4,18.0,"Zastavker, Yevgeniya; Venkatesh, Madhvi J.",01,yes,ELECTIVE,"4 AHS elective credit;
Experimental Grading",Fully Remote
SP,2021,AHS,AHSE2199B,"AHSE2199B: Special Topics in Arts, Humanities and Social Science: Context and Consequences",F 10-11:30am,MAC 113,2,16.0,"Lynch, Caitrin; Stein, Lynn; Wood, Alison;",01,yes,AHS Elective,"2 credits;
Experimental Grading",In Person
SP,2021,AHS,AHSE3190,"AHSE3190: Arts, Humanities, Social Science Prepstone",,,1,25.0,"Epstein, Gillian",01,yes,AHS Cap,,Fully Remote
SP,2021,AHS,AHSE4190,AHSE4190: AHS Capstone Project,MW 10-11:30am,,4,25.0,"Epstein, Gillian",01,yes,AHS Cap,,Fully Remote
SP,2021,CAPSTONE,ENGR4190,ENGR4190: SCOPE: Senior Capstone Program in Engineering,TR 8-10:00am F 12-5:00pm,CC Crescent Rooms,4,,"Ferzoco, Alessandra; Hersey, Scott; Sarang- Sieminski, Alisha; Stein, Lynn; Woodard, Jason",01,,CAPSTONE,Students will be pre-enrolled based on Fall20 assignment,Hybrid
SP,2021,CAPSTONE,ENGR4290,ENGR4290: Affordable Design and Entrepreneurship CAPSTONE,T 3:30-6:30pm R 3:30-5:30pm,MAC 306/309,4,15.0,"Graeff, Erhardt; Hersey, Scott; Johansen, Elizabeth; Linder, Ben; Taha, Kofi",01,,Capstone,,Hybrid
SP,2021,CAPSTONE,ENGR4599,ENGR4599: Engineering Capstone Alternative: Entreprene,,,4,,"Harris, Scott; Miller, Scott",01,,,,
SP,2021,Crosslisted,ENGR3235_or_ SCI2235,ENGR3235_or_SCI2235: Biomimicry,MW 2-3:30pm,MAC 306/309,4,30.0,"Huang, Jean; Linder, Ben",01,yes,DESIGN Dpth_or_Adv Bio,Register for ENGR3225 for DesignDpth Credit or SCI2235 for Science Credit,Fully Remote
SP,2021,Crosslisted,MTH1199_or_ ENGR1199,MTH1199_or_ENGR1199: Service Learning: Mathematics/Engineering Outreach for Adolescent Learners,MW 12-1:30pm,,4,30.0,"Spence Adams, Sarah",01,yes,ELECTIVE,"one of the recommendations for first year students;
Experimental Grading;
Register for MTH1199 for Math Credit or ENGR1199 for Engineering Credit",Fully Remote
SP,2021,DSN,ENGR2250,ENGR2250: User-Oriented Collaborative Design,TR 1:45-4:15pm,,4,75.0,"Adler, Jon; Bloomer, Sarah; Chachra, Debbie, Hendren, Sara; Sauder, Tim; Zastavker, Yevgeniya",01,yes,DESIGN Fnd,required of all sophomores,Fully Remote
SP,2021,DSN,ENGR3210,ENGR3210: Sustainable Design,TR 10-11:30am,MAC 306/309,4,30.0,"Edmonds, Tess; Linder, Ben",01,yes,DESIGN Dpth,,Faculty Remote/Hybrid
SP,2021,DSN,ENGR3232,ENGR3232: Biomedical Device Design,MW 10-11:30am,MAC 113,4,16.0,"Sarang-Sieminski, Alisha",01,yes,DESIGN Dpth_or_ME Elective,,Hybrid
SP,2021,DSN,ENGR3290,ENGR3290: Affordable Design and Entrepreneurship DESIGN DEPTH,T 3:30-6:30pm R 3:30-5:30pm,MAC 306/309,4,15.0,"Graeff, Erhardt; Hersey, Scott; Johansen, Elizabeth; Linder, Ben; Taha, Kofi",01,yes,DESIGN Dpth,,Hybrid
SP,2021,DSN,ENGR3299,ENGR3299: Special Topics in Engineering: Probabilistic Design Optimization,MW 2-3:30pm,,4,20.0,"del Rosario, Zach",01,yes,"Design Depth, ME elective, OR ECE elective",,Fully Remote
SP,2021,E:C,ENGR2510,ENGR2510: Software Design,MW 2-3:30pm,,4,75.0,"Graeff, Erhardt; Matsumoto, Steve; Nugent, Carrie",01,yes,"Core E:C, Core ECE",one of the recommendations for first year students,Fully Remote
SP,2021,E:C,ENGR3525,ENGR3525: Software Systems,MW 10-11:30am,,4,40.0,"Matsumoto, Steve",01,yes,Core E:C,,Fully Remote
SP,2021,E:C,ENGR3599,ENGR3599: Special Topics in Computing: Web Development,TR 2-3:30pm,,4,40.0,"Pucella, Riccardo",01,yes,E:C Elective,,Fully Remote
SP,2021,E:Robo,ENGR3390,ENGR3390: Fundamentals of Robotics,MW 12-1:30pm,MAC 226/228,4,30.0,"Barrett, Dave",01,yes,Core E:Robo_or_ME Elective,,Hybrid
SP,2021,E:Robo,ENGR3392,ENGR3392: Robotics Systems Integration,TR 12-1:30pm,,4,30.0,"Malley, Melinda; with Dusek, Jeff",01,yes,Core E:Robo_or_ME Elective,,Fully Remote
SP,2021,ECE,ENGR3426,ENGR3426: Mixed Analog-Digital VLSI,TR 10-11:30am,,4,30.0,"Minch, Brad",01,yes,ECE Elective,,Fully Remote
SP,2021,ECE,ENGR3440,ENGR3440: Principles of Wireless Communication,TR 12-1:30pm,,4,25.0,"Lohmeyer, Whitney",01,yes,ECE Elective,,Fully Remote
SP,2021,ECE,ENGR3499,ENGR3499: Special Topics in Electrical and Computer Engineering: Digital Power Conversion,MW 4-5:30pm,,4,15.0,"Arnet, Beat",01,yes,ECE Elective,,Fully Remote
SP,2021,ENGR,ENGR2199C,ENGR2199C: Special Topics in Engineering: Mechanical Components and Systems,TR 12-1:30pm,,4,25.0,"Faas, Daniella",01,yes,ELECTIVE,one of the recommendations for first year students,Fully Remote
SP,2021,ENGR,ENGR3599A,ENGR3599A: Special Topics in Computing: Data Structures and Algorithms,MW 4-5:30pm,,4,30.0,"Matsumoto, Steve; Ku, Megan; Brehm, Dieter; Sieving, Jane; Mazza, Duncan",SL,yes,"Student Led Course, E:C elective",Does not fulfill E:C theory of CS requirement; substitution dependent on post-course interview with faculty content advisor,Fully Remote
SP,2021,ENGR,ENGR3599B,ENGR3599B: Special Topics in Computing: Advanced Algorithms,MW 12-1:30pm,,4,30.0,"Spence Adams, Sarah; Overney, Cassandra; Shen, Xierui; Swaminathan, Shashank",SL,yes,"Student Led Course, E:C elective",Prerequisites: DSA(faculty or student led) and Discrete Math or with permission of instructor; Students cannot take DSA and Adv Algorithms simultaneously,Fully Remote
SP,2021,ENTRP,AHSE2515,AHSE2515: Iterate,TR 2-3:30pm,,2,15.0,"Neeley, Lawrence",01,yes,ENTRP,Session I,Fully Remote
SP,2021,ENTRP,AHSE2515A,AHSE2515A: Iterate,TR 2-3:30pm,,2,15.0,"Neeley, Lawrence",01,yes,ENTRP,Session II,Fully Remote
SP,2021,ENTRP,AHSE3515,AHSE3515: Launch,TR 2-3:30pm,,4,15.0,"Neeley, Lawrence",01,yes,ENTRP,Full Semester Offering,Fully Remote
SP,2021,ENTRP,AHSE1515,AHSE1515: Products and Markets,TR 9-11:30am,,4,86.0,"Chachra, Debbie; Lynch, Caitrin; Neeley, Lawrence; Pratt, Joanne",01,yes,ENTRP,required of all first year students,Fully Remote
SP,2021,FYR,ENGR1125,"ENGR1125: Introduction to Sensors, Instrumentation and Measurement",TR 2-3:30pm,"MAC 204, 206,
304
MAC428 staging",4,,"Minch, Brad; Storey, Brian; Vanasupa, Linda",01-03,yes,Required Foundation,required of all first year students; students will be pre-enrolled,Hybrid
SP,2021,FYR,ENGR1125,"ENGR1125: Introduction to Sensors, Instrumentation and Measurement",TR 4-5:30pm,"MAC 213, 218,
209 with MAC428 staging",4,,"Minch, Brad; Storey, Brian; Vanasupa, Linda",04-06,yes,Required Foundation,required of all first year students; students will be pre-enrolled,Hybrid
SP,2021,FYR,ENGR1125,"ENGR1125: Introduction to Sensors, Instrumentation and Measurement",MW 8-9:30am,"MAC 313, 318,
326, 328 with MAC428 staging",4,,"Minch, Brad; Storey, Brian; Vanasupa, Linda",07-10,yes,Required Foundation,required of all first year students; students will be pre-enrolled,Hybrid
SP,2021,Interdisciplinary,AHSE2150_and_ SCI1250,AHSE2150_and_SCI1250: Six Microbes that Changed the World with Laboratory,"TR 10-11:30am
F 10-11:30am (Lab)","MAC 404, 406
for labs",4+4,30.0,"Martello, Rob; Huang, Jean",01,yes,Bio_and_AHS,8 credit Offering; Bio Foundation,"Remote, labs will be adapted for both remote and hybrid engagement"
SP,2021,Interdisciplinary,AHSE2160_and_ SCI1260,"AHSE2160_and_SCI1260: The Intersection of Biology, Art and Technology","TR 2-3:30pm
F 10-11:30am (Lab)",,4+4,24.0,"Donis-Keller, Helen",01,yes,Bio_and_AHS,8 credit Offering; Bio Foundation,Fully Remote
SP,2021,Interdisciplinary,"ENGR2141_and
_AHSE2141",ENGR2141_and_AHSE2141: Engineering for Humanity,MW 4-7:30pm,"MAC 113
project work",2+2,30.0,"Lynch, Caitrin; Ben- Ur, Ela",01,yes,AHS_and_ENGR Elective,one of the recommendations for first year students,Fully Remote
SP,2021,Interdisciplinary,ENGR2199,ENGR2199: Special Topics in Engineering: Engineering Systems Analysis,TR 10-11:30am,,2,60.0,"Dabby, Diana; Lee, Chris",01,yes,Core ECE; Core ME,"Session I; ENGR2199/ENGR2199A/ENGER2199B: all 3
courses can be taken for 6 credits",Fully Remote
SP,2021,Interdisciplinary,ENGR2199A,ENGR2199A: Special Topics in Engineering: Engineering Systems Analysis with Dynamics,TR 10-11:30am,,2,30.0,"Dabby, Diana; Lee, Chris",01,yes,Core ME,"Session II:
required for sophomores in ME or relevant Engineering majors; ENGR2199/ENGR2199A/ENGR2199B: all 3
courses can be taken for 6 credits",Fully Remote
SP,2021,Interdisciplinary,ENGR2199B,ENGR2199B: Special Topics in Engineering: Engineering Systems Analysis with Signals,TR 5-6:30pm,,2,30.0,"Dabby, Diana; Lee, Chris",01,yes,Core ECE,"Session II:
required for sophomores in ECE or relevant Engineering majors; ENGR2199/ENGR2199A/ENGR2199B: all 3
courses can be taken for 6 credits",Fully Remote
SP,2021,Interdisciplinary,ENGX2005,ENGX2005: Quantitative Engineering Analysis 2 (formerly 1b),MW 10-11:30am,,4,86.0,"Geddes, John; Malley, Melinda; Dusek, Jeff; delRosario, Zach",01,yes,Required Foundation,required of all first year students,Fully Remote
SP,2021,Interdisciplinary,MTH2135_and_ ENGR3635,"MTH2135_and_ENGR3635: Neurotechnology, Brains and Machines",MW 2-3:30pm,MAC 417,2+2,30.0,"Michalka, Sam",01,yes,ProbStat_and_Bioeng r,,Fully Remote/Hybrid
SP,2021,Interdisciplinary,MTH2136_and_ SCI2136,MTH2136_and_SCI2136: Astrostats,MW 12-1:30pm,,2+2,25.0,"Nugent, Carrie",01,yes,ProbStat_and_SCI,,Fully Remote
SP,2021,ME,ENGR2350,ENGR2350: Thermodynamics,TR 12-1:30pm,,4,25.0,"Townsend, Jessica",01,yes,Core ME,,Fully Remote
SP,2021,ME,ENGR3350,ENGR3350: Finite Element Analysis,MW 10-11:30am,,4,25.0,"Lee, Chris",01,yes,ME Elective,,Fully Remote
SP,2021,ME,ENGR3370,ENGR3370: Controls,MW 5-6:30pm,,4,25.0,"Barragan, Patrick",01,yes,ECE Elective_or_ME Elective,,Fully Remote
SP,2021,ME,ENGR3399,"ENGR3399: Special Topics in Mechanical Engineering:
Advanced Transport Phenomena",TR 2-3:30pm,,4,15.0,"Tow, Emily",01,yes,ME Elective,,Fully Remote
SP,2021,MTH,MTH3120,MTH3120: Partial Differential Equations,TR 4:30-6:00pm,,4,24.0,"Geddes, John",01,yes,ADV MATH,,Fully Remote
SP,2021,SCI,SCI1399,SCI1399: Special Topics in Chemistry: Paper Panacea: Part Pandemic!,MW 2-3:30pm,"MAC
409 for labs",4,25.0,"Vanasupa, Linda",01,yes,MATSCI_CHEM,"one of the recommendations for first year students;
Matsci_Chem Foundation",Fully Remote
SP,2021,SCI,SCI1420,"SCI1420: Metals, Mining, and the Environment",MW 4-6:00pm,"MAC
413 for labs",4,25.0,"Neal, Matt",01,yes,MATSCI_CHEM,"one of the recommendations for first year students;
Matsci_Chem Foundation",Fully Remote
SP,2021,ADMIN,AWAY1000,AWAY1000: The Study Away Program,,,12,,Administration,01,,,Enroll in this course if you will be studying away in the spring 2021 semester,
SP,2021,ADMIN,OIP1000,The Olin Internship Practicum I,,,1,,"Phelps, Sally",01,,,See Post Graduate Planning to Enroll,
SP,2021,ADMIN,OIP1001,The Olin Internship Practicum II,,,1,,"Phelps, Sally",01,,,See Post Graduate Planning to Enroll,
FA,2015,AHS,AHSE 0112,The Olin Conductorless Orchestra,R 6:45-9:00pm,"AC304; AC305;
AC318",1,,Dabby,01,,,,
FA,2015,AHS,AHSE 2199,"Special Topics in Arts, Humanties, Social Sciences: Critical Reflective Writing: A Journey to Knowing Oneself",M 9:30-12:30pm,MH373,4,16.0,Epstein; Zastavker,01,,,,
FA,2015,AHS,AHSE 3190,"Arts, Humanities, Social Sciences Capstone Preparatory Workshop",,,1,,Epstein,01,,,,
FA,2015,AHS,AHSE 4190,"Arts, Humanities, Social Sciences Capstone",R 3:20-6:00pm,AC318,4,18.0,Lynch,01,,,,
FA,2015,DSN,ENGR 3220,Human Factors Interface Design,MR 3:20-5:50pm,AC109,4,24.0,Stein; Morales,01,,,Design Depth,
FA,2015,DSN,ENGR 3250,Integrated Product Design,R 3:30-6:30pm,AC213 when at Olin,4,15.0,Linder,01,,,Design Depth (with Babson and Mass College of Art),
FA,2015,DSN,ENGR 3290,Affordable Design and Entrepreneurship (DESIGN DEPTH OPTION),T 3:30-6:30pm,AC213 when at Olin,4,15.0,Linder; Govindasamy,01,,,Design Depth,
FA,2015,DSN,ENGR 3299,Special Topics in Design Engineering:  Investigating Normal: Adaptive and Assistive Technologies,"T 1:30-5:00pm; F 1:30-
3:10pm",AC128,4,20.0,Hendren,01,,,Design Depth,
FA,2015,DSN,ENGR 3710,Systems,TF 1:30-3:10pm,AC328,4,24.0,Bennett,01,,,Design Depth,
FA,2015,DSN,ENGR 4290,Affordable Design and Entrepreneurship (CAPSTONE OPTION),T 3:30-6:30pm,AC213 when at Olin,4,15.0,Linder; Govindasamy,01,,,Capstone Experience,
FA,2015,E!,AHSE 1515,Products and Markets,MR 10:50-1:00pm; W 9- 10:40am,AC417,4,30.0,Neeley,01,,,Upperclass Offering (Rising Soph-Seniors); Note: Wed time is a project time; students also enrolled in SCOPE will need to find an alternative project time,
FA,2015,E!,AHSE 3510,New Technology Ventures,TR 4:45-6:30pm,AC328,4,15.0,Klein-Marmer,01,,,"Note: This offering may be used as a designated alternative for a students Entrepreneurship foundation requirement.  If used, it may not be counted in an Entrepreneurship concentration.",
FA,2015,E!,AHSE 3599,Special Topics in Entrepreneurship: Intellectual Property Protection for Innovative Designs,MR 3:20-5:00pm,MH273,4,12.0,Covello,01,,,"October 22, 2015 Meeting will be held in AC113",
FA,2015,E!,AHSE 4590,Entrepreneurship Capstone,MR 1:30-3:10pm,CC214,4,15.0,Neeley,01,,,,
FA,2015,E:BE,ENGR3630,Transport in Biological Systems,MR 10:50-12:30pm,AC318,4,20.0,Sarang-Sieminski,01,,,,
FA,2015,E:C,ENGR 2510,Software Design,TF 1:30-3:10pm,AC326,4,25.0,Millner,01,,,,
FA,2015,E:C,ENGR 3525,Software Systems,TF 10:50-12:30pm,AC328,4,30.0,Downey,01,,,,
FA,2015,E:C,ENGR 3590,A Computational Introduction to Robotics,MR 1:30-3:10pm,AC318,4,15.0,Ruvolo,01,,,,
FA,2015,E:C,ENGR 3590,A Computational Introduction to Robotics,TF 1:30-3:10pm,AC318,4,15.0,Ruvolo,02,,,,
FA,2015,E:C,ENGR 3599,Special Topics in Computing: Visualizing Data,M 6:15-8:45pm,AC326,4,30.0,Pucella,01,,,prerequisite of ENGR2510,
FA,2015,ECE,ENGR 3410,Computer Architecture,MR 10:50-12:30pm,AC326,4,35.0,Hill,01,,,,
FA,2015,ECE,ENGR 3420,Introduction to Analog and Digital Communications,TF 9-10:40am,AC304,4,24.0,Govindasamy,01,,,,
FA,2015,ECE,ENGR 3430,EE Prototyping,MR 3:20-6pm,AC304,4,24.0,Lundberg,01,,,NOTE: This was typically a spring offering - moving to fall; won't be offered SP16,
FA,2015,ENGR,ENGR 1330,Fundamentals of Machine Shop Operations,W 1-5:00pm,AC104,4,6.0,Andruskiewicz,01,,,,
FA,2015,ENGR,ENGR 2125,"The Engineer's Orchestra I:  Acoustics, Waves, Vibrations",TF 1:30-3:10pm,AC304,4,15.0,Dabby; Lee,01,,,CANCELLED,
FA,2015,ENGR,ENGR 2210,Principles of Engineering,TF 10:50-12:30pm,AC306,4,25.0,Hoover; Bennett; Govindasamy; Minch,01,,,beginning in 2016-17 this will be a fall only offering; we will have one section in spring 2016,
FA,2015,ENGR,ENGR 2210,Principles of Engineering,TF 10:50-12:30pm,AC309,4,25.0,Hoover; Bennett; Govindasamy; Minch,02,,,beginning in 2016-17 this will be a fall only offering; we will have one section in spring 2016,
FA,2015,ENGR,ENGR 2210,Principles of Engineering,TF 1:30-3:10pm,AC306,4,25.0,Hoover; Bennett; Govindasamy; Minch,03,,,beginning in 2016-17 this will be a fall only offering; we will have one section in spring 2016,
FA,2015,ENGR,ENGR 2210,Principles of Engineering,TF 1:30-3:10pm,AC309,4,25.0,Hoover; Bennett; Govindasamy; Minch,04,,,beginning in 2016-17 this will be a fall only offering; we will have one section in spring 2016,
FA,2015,ENGR,ENGR 4190,Senior Capstone Program in Engineering (SCOPE),W 9-10:40am; 1-6:00pm,varied,4,90.0,Mulitiple Teams; Various Faculty Advisers and Angels,01-14,,,Enroll in section '01; Team Assignments TBD,
FA,2015,FYR,AHSE 1100,History of Technology,TF 10:50-12:30pm,AC417,4,16.0,Martello,01,,,AHS Foundation,
FA,2015,FYR,AHSE 1122,Wired Ensemble,T 3:20-5:pm; F 10:50- 12:30pm,AC304 AC305,4,16.0,Dabby,01,,,AHS Foundation,
FA,2015,FYR,AHSE 1135,"The Digital Eye: Photography, Vision, and Visual Communication",TF 10:50-12:30pm,AC313,4,14.0,Donis-Keller,01,,,AHS Foundation,
FA,2015,FYR,AHSE 1145,The Human Connection: Tools and Concepts from Anthropology for Understanding Today's World,T 10:50-12:30pm; F 9:30- 12:30pm,AC326,4,16.0,Lynch,01,,,AHS Foundation,
FA,2015,FYR,AHSE 1199,"Special Topics in Arts Humanities Social Science Foundation:
Media Revolution: Activism and Technology",TF 9-10:40am,AC318,4,16.0,Vitols,01,,,AHS Foundation,
FA,2015,FYR,AHSE 1199,"Special Topics in Arts Humanities Social Science Foundation:
Robots, Mutants, and Monsters: Envisioning Science in CInema",TF 10:50-12:30pm,AC318,4,16.0,Vitols,02,,,AHS Foundation; Students enrolled in this course will need to reserve Monday evenings from 7:30-10p for film screenings.,
FA,2015,FYR,ENGR 1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; T 1-
3:10pm",MH120 Mon; AC428,4,21.0,Storey; Minch,01,,,,
FA,2015,FYR,ENGR 1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; W 1-
3:10pm",MH120 Mon; AC428,4,21.0,Storey; Minch,02,,,,
FA,2015,FYR,ENGR 1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; R 1-
3:10pm",MH120 Mon; AC428,4,21.0,Storey; Minch,03,,,,
FA,2015,FYR,ENGR 1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; F 1-
3:10pm",MH120 Mon; AC428,4,21.0,Storey; Minch,04,,,,
FA,2015,FYR,ENGR 1200,Design Nature,MW 3:20-6pm,MH120; AC204,4,28.0,Linder; Hendren; Coso; Rosenwinkel,01,,,,
FA,2015,FYR,ENGR 1200,Design Nature,MW 3:20-6pm,MH120; AC206,4,28.0,Linder; Hendren; Coso; Rosenwinkel,02,,,,
FA,2015,FYR,ENGR 1200,Design Nature,MW 3:20-6pm,MH120; AC209,4,28.0,Linder; Hendren; Coso; Rosenwinkel,03,,,,
FA,2015,FYR,"MTH 1111 and
SCI 1111",Modeling and Simulation of the Physical World,MR 10:50-12:30pm; W 9- 10:40am,MH120; AC204,2+2,28.0,Somerville; Geddes; Patel; Woodard,01,,,,
FA,2015,FYR,"MTH 1111 and
SCI 1111",Modeling and Simulation of the Physical World,MR 10:50-12:30pm; W 9- 10:40am,MH120; AC206,2+2,28.0,Somerville; Geddes; Patel; Woodard,02,,,,
FA,2015,FYR,"MTH 1111 and
SCI 1111",Modeling and Simulation of the Physical World,MR 10:50-12:30pm; W 9- 10:40am,MH120; AC209,2+2,28.0,Somerville; Geddes; Patel; Woodard,03,,,,
FA,2015,FYR,OIE 1000,Olin Introductory Experience,R 3:20-5:00pm,MH120,1,84.0,Tatar,01,,,,
FA,2015,"INTEG RATE
D",ENGR 2199B MTH 2188B,Special Topics in Engineering and Mathematics: Regional Analysis For Development,MR 3:20-5:00pm,AC326,2+2,30.0,Mur-Miranda,B1,,,Prob/Stat Designated Alternative,
FA,2015,"INTEG RATE
D",SCI 1121A / MTH 2220A,Electricity and Magnetism: Project Based Approach w/ Vector Calculus,MTRF 10:50-12:30pm,AC428,4+2,25.0,Christianson,A1,,,Experimental Offering; Will satisfy both Physics Foundation requirement and Linearity II (note: additional mathematics credits may be necessary for certain majors),
FA,2015,"INTEG RATE
D",SCI 1210A / AHSE 2199A,Special Topics in AHS and Science: 6 Microbes that Changed the World,"M 1:00-3:10pm; W 1-
6:00pm",AC406; AC417,4+4,24.0,Huang; Martello,A1,,,Will satisfy Biology requirement,
FA,2015,ME,ENGR 2340,Dynamics,TF 9-10:40am; W 9:30- 10:30am,AC328,4,40.0,Lee,01,,,,
FA,2015,ME,ENGR 3310,Transport Phenomena,MR 10:50-12:30pm,AC328,4,28.0,Storey,01,,,,
FA,2015,ME,ENGR 3330,Mechanical Design,MR 9-10:40am,AC128,4,28.0,Barrett,01,,,,
FA,2015,ME,ENGR 3370,Controls,MR 1:30-3:10pm,AC304,4,25.0,Lundberg,01,,,NOTE: This was typically a spring offering - moving to fall; won't be offered SP16,
FA,2015,ME,ENGR 3390,Fundamentals of Robotics,MR 3:20-5:00pm,AC128,4,24.0,Barrett,01,,,,
FA,2015,MTH,MTH 2110,Discrete Math,MR 9-10:40am,AC326,4,30.0,Adams,01,,,,
FA,2015,MTH,MTH 2130,Probability and Statistics,TF 1:30-3:10pm,AC113,2,32.0,Patel,01,,,Session I,
FA,2015,MTH,MTH 2220,Linearity II,MR 1:30-3:10pm,"CC209-213
Crescent Rm",4,28.0,Geddes; Somerville,01,,,,
FA,2015,MTH,MTH 2220,Linearity II,MR 1:30-3:10pm,"CC209-213
Crescent Rm",4,28.0,Geddes; Somerville,02,,,,
FA,2015,MTH,MTH 3170,Non-linear Dynamics and Chaos,MR 1:30-3:10pm,AC113,4,24.0,Hoffman,01,,,,
FA,2015,SCI,SCI 1210,Principles of Modern Biology (with Lab): Designing Better Drugs to Fight Disease,TF 1:30-3:10pm; Tues 3:20-6:00pm,AC406; AC417,4,24.0,Pratt,01,,,,
FA,2015,SCI,SCI 1410,Introduction to Material Science and Solid State Chemistry,TR 3:20-6pm,AC413; AC417,4,21.0,Chachra,01,,,,
FA,2015,SCI,SCI 1410,"Introduction to Material Science and Solid State Chemistry:
Biomaterials, Polymers and Mechanical Properties",MW 3:20-6pm,AC413; AC328,4,21.0,Chachra,C1,,,,
FA,2015,SEM,SEM 104,"Work, Play, Balance",R 6:30-8:10pm,AC128,1,12.0,Betsch,S1,,,,
